Document_group	Document_name	N_coded_segments	N_memos	Author	Country	Sex	Marital_status	Employment_status	Employment_status_of_partner	Highest_obtained_diploma	N_children_in_household	How_many_children_.in_.family_you_grew_up	Who_of_your_parents_paid_job	Temporal_dimension	Sq1_Change	Sq2_Satisfaction	Sq3_Personal.control	Sq4_Strereotypes	Sq5_Outcome	Sq6_FairvsUnfair	Sq7_Gender	Key_actors_in_the_story	Age	text
FR_quotes	FR_Q_M_51_CFR1	17	0	Laura	11	1	2	1	1	5	0	3	1	2000-2010	2	2	2	5	3	3	5	Myself, Father, Grand Parents	51	*| 1 | FR_Q_M_51_CFR1 |*| 2 | R: My father worked while my mother stayed at home, and they did everything possible to encourage me to have a decent (working) position, but they didn’t insist that much for my sisters*| *|  When I wanted to get married, they fixed as a precondition for me the fact to earn my own salary, which is quite understandable, after all. And therefore, when my children were born, I was already working. And at this time, I remember we were entitled to take a 3 days leave for a child’s birth. Although I did not work for long as an employee – later I always ran my own businesses, I was an employee when my first child was born. So I took those three days, and passed those three days, I went back to work. (...) And I know it was really very, very strange and that not having this daily, permanent relationship with my children, made me feel a bit strange. My wife took care of them. At this time, she didn’t work and she kept upbringing our children at home until the second – I have two children – was 8. 8 or 9 years old. It was the choice we had made together, but if during these 8 or 9 years, I could have had the opportunity to have 6 months, 1 year perhaps or if my wife would have returned to work while I would have stayed at home for a while, I would have surely loved it. And it created, how would I say, it modifies completely the relationship between a man and his children, between a woman and her children. There are a lot of things which happen consecutively, like a chain-reaction, that make things really different. |*| 3 | (...) |*| 4 | R: (...) In a period (the 1980s), when there were a lot of discussions about gender equality – there are still much debates -, a time when people wanted the same rights for men and women, which I understand in a number of issues, I found it was a pity that men could not have this break to be present with their children. |*| 5 | (...) |*| 6 | R: If I could have taken a parental leave, I think that personally, I would have satisfied my*| *| , how would I say, the pleasure if was for me to stay with infants, because I always really enjoyed the fact to see them to awaken to new things, to evolve in their environment. You know, when kids are really young. And there is also this physical contact, this exclusive relationship that I find really moving and which I really felt when I was a young father. But when you leave to work at 6.45am – because we lived in Paris’ suburbs and you have to wake up really early to escape traffic jams – and when you come back, it’s late already. So when you leave at 7.30am and you come back at 8.30-9pm, you don’t see your kids, basically. |
FR_quotes	FR_Q_M_51_CFR2	20	0	Laura	11	1	2	1	1	5	0	3	1	1980-1990	5	2	2	5	3	2	5	Myself, Father, Grand Parents, Employerploye	51	*| 1 | FR_Q_M_51_CFR2 |*| 2 | R: (...) The fact to be the eldest son in a family of Italian origin, and also the first grandson of my Italian grandparents, the parents of my father. I was carrying all the hopes*| *|  I was supposed to be the one who would maintain the line of descent, the one who would assume the workload, who would be able to take charge of my sisters if they could not live on their own, so*| *|  there was this kind of pressure, yes. |*| 3 | (...) |*| 4 | R: (...) Indeed, my sisters had a kind of life*| *|  well, they didn’t make any study. Nobody expected them to study anyway, and they had a professional life which was either inexistent, or very poorly paid, so they never really managed to make a living, and regularly, I had to take charge of them, especially since my father died, cause as long as he was among us, you would have never contested his authority, no way*| *|  |*| 5 | (...) |*| 6 | R: (...) The most striking was when my father died. My father wanted his ashes to be dispersed in Italy, at the end of a bridge, in a typical, average city. And nobody took care of this. It was necessary to take charge of this, to collect the ashes which laid somewhere else, to put it into a funeral urn, to bring it to the end of that bridge and to disperse it, in brief: to take charge of all the procedure, etc. And I did it. Neither my mother, nor my sisters did: I did. (*| *| ). In this situation, neither my two sisters nor my mother took care of anything. Not in this situation. And that’s the case, more generally. Even if both are still convinced, however, that women have to manage the same things as men. |
FR_quotes	FR_Q_M_71_PRO1	17	0	Laura	11	1	2	6	6	5	0	1	1	1970-1990	4	6	2	5	5	4	3	Employer, Colleagues, Counter-Intelligence Service	71	*| 1 | FR_Q_M_71_PRO1 |*| 2 | R: (...) The working conditions for a naval officer or sailor, in the merchant marine, hardly let us imagine that it would be a job suited for women. At least for a simple reason: we had to spend months at sea, and very few days ashore, in family. Of course, you have to put this into the context of the 1960s, when women were the core of the family unit and therefore, nobody would have expect*| *|  a woman to spend months at sea.(...) They certainly do have the same skills as men, but I think it was mostly a family issue, and I didn’t see much evolution in this profession. I spent some time on a liner, and there were some women, but it was just because there was a nursery, things like this, and they were mostly restricted to rather subordinate roles. |*| 3 | (...) |*| 4 | R: (...) I did (that job) for less than 5 years. And it was for the same reasons, basically. When I left the merchant navy, I was on board a ship that made the North Atlantic route.(*| *| ). I was married and a father and I must admit that my wife wasn’t especially enthusiastic (...). I made a few trips, but you know, it was a trip that lasted 92 days and when you went back, you spent only 12 hours in the harbor, before leaving for 92 days at sea. |*| 5 | (...) |*| 6 | R: (...) Perhaps I wouldn’t have quit if I hadn’t been married with children, but still, be it for men or women that was still the same problem (*| *| ). Women had therefore the same problem like us, except that they were considered as the core of the family, which made quite unimaginable for them to do this job. |
FR_quotes	FR_Q_M_71_PRO2	19	0	Laura	11	1	2	6	6	5	0	1	1	1960-1970	3	6	5	4	5	3	3	Myself, Employer, Colleagues	71	*| 1 | FR_Q_M_71_PRO2 |*| 2 | R: I stayed less than 5 years (in the merchant marine) and I went to see the commission officer to tell him: “look, that’s my situation... I wonder what to do. I have been proposed to pass an examination to enter this administration (the Counter-intelligence service). What do you think about this?”. “Let’s pass your exam, and get back to me”, he said. So I passed the exam, the written part, and I hardly featured myself leaving ashore all the time*| *|  of course, I had my family, but it really looked*| *|  a bit depressing, I wasn’t used to this. So I pass my exam and I get back to him. “Listen, you are paid for this, you have the health insurance of the merchant navy, you don’t have any practical problem, so let’s pass your oral exam, and then we talk”, he said. (*| *| ) And that’s how I joined the Counter-Intelligence Service. |*| 3 | (...) |*| *| ) Those people were mostly (male)*| *|  There was no woman, as far as I know. There were secretaries, and so on, but no woman in the active service. |*| 5 | (...) |*| 6 | R: (In the late 1970s) We experienced the arrival of the first women, which, I must say, did not suppose major problems. I had myself women under my orders and they were at least as efficient as men*| *|  It was quite surprising, I had worked only with men, so far, and I discovered a slightly different working style. They*| *|  they brought something to the service that was positive for us, because that’s true, they are like us (men), but with slightly different methods. I don’t think we can call this discriminating. They do have qualities we don’t have, and they do have defaults we don’t have. |*| 7 | (...) |*| 8 | R: As far as I know, during this period when the first women have shown up in the service, there was only one problem.  Just once. We had a colleague who was lesbian, which shouldn’t have supposed any complication (*| *| ).  |*| 9 | (...) |*| 10 | R: (...) That’s a kind of curiosity: the first director of the Counter-Intelligence Service, A., usually named “B.”, was gay, and he lived with an inspector of the CIS. Everybody knew about this, and it has never been a problem. Yet, we never recruited homosexuals, because it was considered a weakness, you could become blackmailed, or something, you know, the Intelligence classics. But still, there was some sort of open-mindedness and that shouldn’t have been a major issue. But (this woman) revealed to be really forward with the ladies of a pool of secretaries. These girls were regularly complaining about harassment and we didn’t know how to solve the situation, because it was our first case of sexual harassment, be it male or female. So we had to get rid of her, and she was transferred to another service. |
FR_quotes	FR_Q_M_71_LEI	9	0	Laura	11	1	2	6	6	5	0	1	1	2000-2010	2	6	4	4	5	1	5	Myself, Colleagues, Educator, Club or leisure association	71	*| 1 | FR_Q_M_71_LEI |*| 2 | R: (After my retirement) ‘I was president of the French Gliding Federation, where the male team had excellent results. We were the first or the second best nation, depending of the championship. Curiously enough, the female team didn’t have such good results. (...) So I went to assist to the French female championship, along with the person in charge of the technical direction of the federation. I was assisting to the event and I was meant that the speed, everything was rather*| *|  average. So I told this to the technical director and he said: “you’re right, we should have a talk with these ladies”. After the event, we were having a drink together, and I said: “I don’t understand: we put the same money (for both teams) and you don’t manage to secure better results. How it is possible?”. (*| *| ) And I have been literally bombarded by these ladies when I told they had the same advantages as men. They told me: “you’re right, in theory, we have the same advantages. But there is a huge difference: when we arrive at the (training camp), the trainer do not consider us equally at all. He has always some planning ready for the male team. Something to achieve, some exercise to be performed. And when it comes to us, we are told: “you have the same gliders, let’s help yourselves”. |*| 3 | (...) |*| 4 | R: That was the basic explanation and nobody, myself included, had noticed. I had to feel aggressed by these girls to realize that’s something was going wrong. Of course, we put all the means necessary to make it, and the results didn’t take long, because the girls were really good. Of course, you can’t bridge the gap in 1, 2 years. But let’s say that after 3 years, they were on the top. |
CZ_quotes	CZ_Q_M_71_EDU	24	0	Laura	5	1	2	6	6	2	0	2	1	1950-1970	4	4	2	5	4	4	4	Myself, Father, mother, Educators, Scholll	71	*| 1 | CZ_Q_M_71_EDU |*| 2 | R: I received a technical, very elementary education. And I entered the technical school when I was 13-14 years old, therefore I wasn’t among those who already have a clear-cut idea of what they want to do. Thus I mostly followed my father’s recommendations – he was a technical worker, a machinist – and he had taught me quite a lot about his specialty. |*| 3 | (...) |*| 4 | R: (...) If I really think about it, I remember that my mother had a distinct point of view: she wanted me to go further with music, but it was already too late for the violin. I should have started much earlier. And I would have been much more interested to play violin, of course. But it was already late, and I would have hardly made a living of it. So my mother was kind of more inclined towards humanities – I also liked drawing, but finally, this option to enter the technical school came out rather incidentally (...). She thought (I had talent for playing violin), 'cause when my parents, and especially my mother, asked me:*| *| would you like to learn how to play violin?“, I was quite reluctant, and yet, something happened, don’t know why, she convinced me somehow, saying*| *| just let’s try it“. Perhaps she brought me to some concert – because we used to go to the theater and for concerts with my family. Anyway, I started to play violin, and I really enjoyed it. I really didn’t care about practicing all the time, I really found it enjoyable, when the fingers were finally finding the right position and that It played how it has to play. But still, it was to late to enter the conservatoire. |*| 5 | (...) |*| 6 | R: I realized that my eldest son didn’t stand about going out and playing with other kids, and that he preferred to stay at home and drawing all the time. And with some talent. So we decided with my wife, that the only best option for him would be to study some craft arts – he didn’t like maths at all -, so that he could make a living from it. We sort of encouraged him in that direction. And finally, it worked. |*| 7 | (...) |*| 9 | R: There was a real progress, of course. For instance, I do see a progress in the fact that my wife and myself, we tried to consider what (our children) wanted, actually. We both considered how to make things possible for them, how to give them advices... Whereas in my family, it was my father’s decision, we made it together (...).  |*| 10 | (...) |*| 11 | R: Because my father was terribly single-minded and he really stood for imposing his own views, including if everybody was against. And of course, this firstly applied to my mother. In that sense... I certainly did not have the best possible example, as regards the way to behave with respect to my spouse (...).  |*| 12 | (...) |*| 13 | R: The beginning (of his relationship with his wife) were pretty harsh. It took me some time after we got married and we founded a family (...) to realize that actually, I didn’t like the way my father did behave, and that it’s necessary and good to consider your partner as an equal. |
CZ_quotes	CZ_Q_M_71_PRO	12	0	Laura	5	1	2	6	6	2	0	2	1	1970-1990	4	4	4	5	5	4	5	Myself, Employer, Colleagues	71	*| 1 | CZ_Q_M_71_PRO |*| 2 | R: (...) From 1978 onwards, I worked for a Western European company (specialized in technical medical supplies), for which I traveled all around the Czech lands and Slovakia over 20 years, until 2001, and for which I did a number of trainings to learn people how to use a number of technical instruments. At one moment, our chief of department died. |*| 3 | (...) |*| 4 | R: (...) And a woman was then hired in the company, who originally was a stock manager, with barely two years of business and management school as only background. Since there was nobody else, they hired her to organize and manage our service for a short period, but she eventually stayed until now, and she is still chief of our department.  |*| 5 | (...) |*| 6 | R: And I remember that it was problematic, because of course, there were many technical issues she did not understand, although she did it great otherwise. I know that on a few occasions, I had to calm down some of my colleagues, saying:*| *| Please, let’s explain this to her, and everything is going to be fine“, so we all learned to respect her (...). I don’t want to overrate myself, but I have been more like saying*| *| come on, that’s OK“, to bring (my colleagues) to the idea that if we do explain things, we will all have some peace, and everything will work fine. And I said:*| *| you don’t know by whom she would be replaced, it could be worse“. We even could make some benefit from the situation, because as a woman, there were a lot of things that she understood differently, like people’s needs and how to manage a situation... so we all came to that conclusion and it was really useful, I guess. In short: some school of life'. |
CZ_quotes	CZ_Q_M_44_EDU	20	0	Laura	5	1	2	1	1	6	2	2	3	1980	5	2	4	5	3	1	5	Myself, Father, Siblings, Mother, Peers	44	*| 1 | CZ_Q_M_44_EDU |*| 2 | R: (...) One of the first occasions when I felt I was a man was kind of funny. When I started to go for a beer with my father in our country house – because in Prague we never went to the pub – I realized that the guys who stood there were talking about their wives or women in general, with some sort of disdain. They were making fun of them, they didn’t show much respect and... I was 16, I was perhaps collecting firewood with my father and after one hour, I could drink a pint of draught beer, and it was the first time I noticed that I was really different from... those women. Because I had also noticed that neither my aunts, cousins nor (any female relatives) were talking so contemptuously about men like men did about women. |*| 3 | (...)  |*| 4 | R: (...) But in fact, I didn’t like that situation very much. I must say that... perhaps because I was interested in Arts or because I have never been a typical macho, but I felt it did not correspond to me. And I want to link it to the fact that at that time, I was already really sensitive to the relationships between my father and my mother (...) and I realized how much things my mother had to do when she returned from work and how much my father did. And I found this huge difference so incredible, that I tended to sympathize with her and to give her a hand (...). And soon after, when I was 18 or 19, I stopped to go to the pub with (my father and my brother) and I felt that this world of adult men who went there, wasn’t made for me. Since they couldn‘t talk too much about politics – it was dangerous at this time – they passed their frustrations onto their partners, their mothers, and women in general. |*| 5 | (...) |*| 6 | R: And that was the first occasion, when I told to myself that 'I would like to be different, completely different and that I would not behave that way‘. |
CZ_quotes	CZ_Q_M_44_CFR2	44	0	Laura	5	1	2	1	1	6	2	2	3	2000-2010	5	4	5	2	5	4	5	Partner, Myself, Friends/peers, Employer	44	*| 1 | CZ_Q_M_44_CFR2 |*| 2 | R: (...) Even before I was 30 and especially since, I have friends who behave differently (from their fathers‘ generation), in a way which is, I would say, more appropriate to the 21st century, which means that they try to respect some balance as regards the house work. At least (they come to such a decision) when we talk about it or when they go on parental leave, as it was the case for many of them. Many of them also assisted to the birth of their children, something that my father’s generation did not, for instance – because here, it was usually impossible, you could not enter but anyway they wouldn’t have assisted, except those*| *| comrades“, maybe.  |*| 3 | (...) |*| 4 | R: (...) because it hurts me when someone (even if he is a friend whom you can forgive a lot of things) talks really contemptuously or pejoratively about his partner... or about women in general, I started to filter, rather unconsciously my friendships. It was not a plan nor a project but rather unintentionally, I have tended to focus on those friends whom I know they are the closest to me from this point of view. |*| 5 | (...) |*| 6 | R: (...) But at the same time, I am not so sure anymore, and in some aspects, I return to... – maybe because I am in my 40s... I will be 45 this year – I am less convinced about some of these judgments, because when we talk about this with some friends, I am not so sure anymore that this confusion between female and male roles is always a good thing. When men are often on parental leave because their wife are... better paid, that’s fine, that’s good, because they know it is something provisory that will change at some point – the man gets back to work and the woman stops working or something like that, but I think it can also have an impact... on the quality of the relationship, and I think that something of this traditional division of gendered roles, which is getting lost – in which men hunt and women keep the fire, and stay at home with the children (...), is really deeply rooted. And when it is completely reversed, turned upside down,  then it happens that people have to get back to it to some extent, to make possible for some sort of family, of social unit with children, to keep working. |*| 7 | (...) |*| 8 | R: (...) Yes, I have been on parental leave (literally:*| *| maternal leave‘ in Czech) and my best friend too, and I really enjoyed it. I would never change this and it was... it was great, one of the best moments of my life (...)‘. I think it is a fundamental experience, because as far as someone lives without children, with her partner, then most of life is just pleasant and nothing... there’s no obligation. But then with children, things change dramatically, and this service is -*| *| service‘, that’s an awful word, but that’s the correct one – is so demanding and has to be efficient. Then the classic role division between men and women is no longer valid, and it you have (...) to accompany them to the W.C, to give them a shower, to take their temperature, to take them to the doctor (...). |*| 9 | (...) |*| 10 | R (...) Women are paid worse than men are – even with similar positions, don’t know why, I miss the point. Maybe it is still the case because when they have a child and he is ill, then in most of the cases they are those who stay at home and take care of him. And that’s true also that in the Czech Republic there is no comprehensive day care system and if you are not lucky enough to have a grandma who is available, then it is usually the mother who cares for her child at home. |*| 11 | (...) |*| 12 | R: (...) I do have friends (...) women – some of them lawyers, whatever -, who are often extremely skillfull in their respective areas and who earn quite a lot of money. They can easily fulfill their needs, they have a high living standard, they can travel. But when they are alone, they have a number of problems to find a partner and if they are in couple, then after some years, this situation can bring small conflicts between the two partners. |*| 13 | (...) |*| 14 | R: (...) No extreme is good, however... Which means that the patriarchal model that survived here in Europe, till the end of the 20th century, including in this country at the moment – started to change in the past decades, to convert itself in something – I couldn’t say what – which makes at least possible a greater respect for women. And I would be glad if (my children) could understand this. |
CZ_quotes	CZ_Q_M_44_CFR1	9	0	Laura	5	1	2	1	1	6	2	2	3	1980	3	1	1	3	2	1	4	Father, Mother, Brother	44	*| 1 | CZ_Q_M_44_CFR1 |*| 2 | R: Another story that comes to my mind, which is very intimate and linked to my family, is once again more focused on my father, but I know that the difference between men and women was then very obvious and meaningful. It’s when my brother had huge problems with alcohol, when he was around 17, 18. He lived with my parents and so did I – because I was still studying – and his problems were so huge, that moneylenders came home from time to time to threaten physically my parents so that they would give the money my brother had borrowed from those guys. And it also happened on several occasions, that my brother broke some very basic rule of coexistence and I was expecting my father to behave like a man. |*| 3 | (...) |*| 4 | R: (...) And since he did not behave the way I thought was appropriate for a man, I started to scorn him a little bit. Of course, this kind of decisions had to be made in common by my both parents, but still, I thought he was the one who should have acted, and he did not. It upset me a lot and I think (...) that I would have act differently. |
CZ_quotes	CZ_Q_M_35_EDU	23	0	Laura	5	1	2	1	2	7	0	2	3	1990-2000	5	5	4	3	5	3	5	Myself, Educators, Partner, Peers	35	*| 1 | CZ_Q_M_35_EDU |*| 2 | R: I was something like 16 or 17 years old, when I started to visit the French institute and there I discovered kind of ‘real world’s visions’, I mean, opinions and concepts that went beyond the Czech context, where the roles of women and men are quite sharply defined – at least, that’s how I thought it was by that time. I had learned this (traditional) perspective from my parents, from my brother*| *|  when I started to visit classes of French, where I met male and female professors. And two of them (female), called my attention, because their attitudes and their perspectives about life, were really to the opposite of what I had been used to, and to the conceptions I could have then about life and how everything works. |*| 3 | (...) |*| 4 | R: (...) In this context, my (conceptions) were put into perspective and I started to think a bit further. We talked about (gender relations) on a few occasions, they did kind of jokes, you know, about men’s weakness and so on, but although it was done with humor, it made me think a bit further. |*| 5 | (...) |*| 6 | R: Later, and that’s kind of funny, I decided to study at the Charles University, basically because there were a lot of cute girls. I don’t know if there was any serious reason, maybe there was. I say it as a joke, but to tell the truth, I guess it played quite a decisive role. I met my future wife at the University. She was especially fascinating to me because she’s a very strong personality, but at the same time she is very feminine. She is no tomboy or whatever, but she really stands for her own judgments and she has real problems to accept any kind of self-evident authority, which really fascinates me. If you don’t convince her, then there is no chance. It was the same with her professors, and with anybody else. |*| 7 | (...) |*| 8 | R: She can’t stand feminists, because she thinks they are much too aggressive, for instance those feminists we had around at the University, who always plan some kind of action which result to be funny. But it remains that I learned a lot from her, that I must reconsider a lot of things, cause so far, I had lived like the average Czech guy (*| *| ). In particular, I really integrated the fact not to consider anybody as inferior to myself, which is perhaps the most important. I learned it from my wife and I put it in practice, although it didn’t come from me, initially (*| *| ). Another thing regards the household and domestic works. We don’t have children, which surely changes a lot of things, but to take care of domestic issues seems quite natural and automatic to me. And another point is the respect we have for each other’s work, and the effort we make both to find some compromise. |*| 9 | (...) |
CZ_quotes	CZ_Q_M_35_CFR	29	0	Laura	5	1	2	1	2	7	0	2	3	2000-2010	4	4	3	4	4	2	5	Myself, Brother, Mother, Father, Friends/peers	35	*| 1 | CZ_Q_M_35_CFR |*| 2 | R: (...) I find it really unbelievable (the survival of some stereotypes), especially when it comes to close friends. I have a friend, a really good one, with whom we understand each other*| *|  we both have nice relationships with our partners, we are of the same cultural level, we watch the same movies, we listen the same music, I mean, it’s not as if he would be from another planet, and this guy, about 4 years ago –not when we were 18- can tell me something like*| *|  It was when his parents offered him a flat*| *| and we asked him: “But what will (your family) do, as for your sister”, and his answer sounded like: “she will have to make a good marriage”, which sounds to me like a complete archaism, and he was serious. We all laughed, of course, but still, it was for real. (*| *| ) |*| 3 | (...) |*| 4 | R: I think it’s a perfect illustration of the fact that although people now behave quite pragmatically (as far as gender relations are concerned), both in the professional and the social spheres, there are a few things that did not change that much, which I find fascinating. And this is one of those things. And it doesn’t matter if there are a lot of female politicians – which is also a nice issue in the Czech Republic, which can be summarized to the alternative between having just one or 3 1/2 women in politics -, or whether private relationships have changed or not*| *|  there are still things for which we really stayed kind of laggards. |*| 5 | (...) |*| 6 | R: We own a firm with my brother. From the professional point of view, we always succeed to find some compromise, be it as the result of, let’s say, ‘very dynamical discussions’, but still, that’s fine. Yet, when talking about women, we start to argue after 2 minutes, because our points of view are completely different. The best example is that he had to divorce because his wife wanted to work, and it was nothing like a big career, and his second wife, she didn’t ever consider this option. |*| 7 | (...) |*| 8 | R: (...) Higher education is key to understand (the differences with his brother), because it allows people to learn some reflexes and to think about these things. Whereas a guy who only studied until the end of the secondary school and started working, he has no idea about this. And of course, then he has no time to think further, because he must work and making money. Yet, we had the same education (at home) (*| *| ).  |*| 9 | (...) |*| 10 | R: (...) We had the example of a typical Czech couple, which means that my parents had both a job, while my father made most of the decisions. He made all the important decisions. It never happened that my mother realized something without previously obtaining my father’s agreement. My father was the head of the family, that’s all.  |*| 11 | (...) |*| 12 | R: (*| *| ) My mother comes from a very humble family, a workers’ family, actually, where the father was kind of an institution. They were four sisters and they had to serve him the soup first for dinner. It was like in a movie, around 1910, a perfect example where the guy comes back from the factory and expects to find his newspaper, for whom it is unimaginable that a woman expresses her own views. |
CZ_quotes	CZ_Q_M_24_LEI	7	0	Laura	5	1	1	5	0	4	0	2	1	2010	4	5	4	5	5	4	5	Partner, Religious Person, Myself, Friends/peers, Islamic Churc	24	*| 1 | CZ_Q_M_24_LEI |*| 2 | R: With my partner, we like travelling and we try to spend about 1 month each year, in some remote place, fully disconnected. The last time it was in Turkey, for three weeks. Of course we had read before that since people are Muslim over there, it was sometimes difficult, let’s say problematic, for women to enter some buildings, and that (men) were more straightforward with European women. It was recommended not to leave girls alone and also to wear a ring, even for people who are not engaged. I bought some from a bric-a-brac trader in Berlin, where we transited, and we used to wear it in Turkey and it worked perfectly. (...) We went to some places where local women used to go out fully covered with a veil, and of course, my girlfriend was dressed in quite a Western style, or better said, Czech style: short skirts and t-shirts, and of course it called the attention (*| *| ). And although nobody told us anything, it was interesting to notice that those women looked at us very aggressively. I expected that it would be worse with men, those Turks, but on the contrary, they behaved very correctly, basically they didn’t even notice our presence and most of the signs of disapproval came from those women’s wrapped-faces. |*| 3 | (...) |*| 4 | R: (...) Of course, also in the Czech Republic there are some (gender) stereotypes... especially among some families, those least educated groups, I would say. Perhaps they do exist also among upper-class categories, but*| *|  the more primitive, the (worse). |
CZ_quotes	CZ_Q_M_24_CFR	18	0	Laura	5	1	1	5	0	4	0	2	1	2000-2010	5	4	3	4	4	2	4	Partner, Family of my partner, Myself, Mother, Father	24	*| 1 | CZ_Q_M_24_CFR |*| 2 | R: (...) I think it’s interesting how things are determined by our education. The way our parents expressed their feelings, how the behaved one towards the other, it somehow influences our (own) relationships. In my family, (my parents) always expressed their feelings, both mutually and to us, and it was kind of cheerful childhood, you know. And that’s still how it is: each time we see each other, we kiss each other, and we talk freely about any personal experience. |*| 3 | (...) |*| 4 | R: My family works along a rather traditional pattern, I guess: my father goes working and my mum takes care to maintain this cosiness, and to make the house clean and welcoming for us. And my father respects her a lot for that, I mean there is nothing unequal in this relationship, in that sense that he would say something like ‘I am the one who pay, so I decide’, definitely not. I think it’s quite balanced and*| *|  it seems to me that (this relationship) perfectly works and that’s just perfect. |*| 5 | (...) |*| 6 | R: Yet, when I met my girlfriend, I was a bit surprised that she didn’t much express her feelings*| *| (*| *| ). Afterwards, when I visit her at her (parent’s) place and I met her parents, then I realized that it surely stems from this (environment). I never saw her parents to behave differently than two cohabiting people. |*| 7 | (...) |*| 8 | R: Her father often leaves for business trips and her mother is kind of bitter, rancorous, so (for my girlfriend), that’s quite normal. And it was kind of interesting that when I told her that I will teach her how (to express her feelings), it didn’t work. Cause that’s a real problem, I mean she has this deep inside, and when she comes back home, she can’t tell or explain anything, she hardly reveal the way she is thinking*| *|  simply because they never told about (personal) things at home. |*| 9 | (...) |*| 10 | R: (...) So that’s surely comes from her surroundings. So I do see the example in my own family – although there are a few things I would do differently but still, that’s an example for me – and then I see her family like the complete opposite. Because I really don’t appreciate (how they behave), that’s so obvious they always had these problems but they just ignored it, simply because they were supposed to have children. I see it as completely pointless, such relationships shouldn’t exist. |
CZ_quotes	CZ_Q_F_63_PRO	8	0	Laura	5	2	3	6	0	6	0	2	3	2000	2	4	6	4	4	1	5	Myself, Employer, Colleagues	63	*| 1 | CZ_Q_F_63_PRO |*| 2 | R: I think that (gender) played a role in that sense that I was hired as a female broadcasting director, I mean, they hired me because there must be some balance, maybe 50% of men, 50% of women, so they tolerated me, but I think that things remained much easier for men. And, although I have no concrete data about this, because these issues are never dealt with publicly, but there are those ‘rumeurs’ (in French), which allow me to think that my salary was a bit lower than the ones of other, male, directors. |*| 3 | (...) |*| 4 | R: I think that such an experience is extremely individual, in that sense that there are places or professions, where the fact to be a man or a woman is much more crucial*| *|  where you can feel it stronger, but that’s not the case in the media, in the radio. |
CZ_quotes	CZ_Q_F_63_CFR2	13	0	Laura	5	2	3	6	0	6	0	2	3	2000-2010	4	4	1	5	4	3	5	Son, Grand children	63	*| 1 | CZ_Q_F_63_CFR2 |*| 2 | R: (Before I got married, I imagined) having a classic family, because my parents were really fine, for them it worked well all their life, so I thought it was natural, that it would be the same for me. |*| 3 | (...) |*| 5 | R: Yeah, the fact to take it seriously. To take it seriously, because I think that now, from the very moment when they get involved into a relationship or when they get married, people already consider the option that it would be normal, if it fails, that it may go wrong, that simple. Before, it was more like the contrary: people only considered it would work. |*| 6 | (...) |*| 7 | R: The generation of my parents*| *|  I know millions of couples, who stayed together, because they simply dismissed the idea that it could be different, that it could fail. So they stayed together (*| *| ).  |*| 8 | (...) |*| 9 | R: My older son has a child, and he is not living with his partner anymore. It looked it was getting wrong and now they are separated. They have a 9 years old boy, and they share custody (*| *| ). That’s not usual, in the Czech Republic, but it starts to be quite frequent, because before*| *|  it changed because under communism, the custody was automatically granted to the mother, only occasionally to the father, but this share custody is getting now more frequent. I don’t see it as something ideal, but that’s still better than, let’s say, when the father visits his children twice a month (*| *| ). (My son) is very satisfied with this, he wouldn’t have accepted to be deprived of his child. He wants to have him, he loves him, so he did not even considered another option. But*| *|  that’s a good deal, kind of, basically a week for each parent, sometimes a bit differently, but, well*| *| ’ |
CZ_quotes	CZ_Q_F_63_CFR1	18	0	Laura	5	2	3	6	0	6	0	2	3	1980-1990	4	4	5	1	4	1	5	Partner, Myself State Authorities, Children	63	*| 1 | CZ_Q_F_63_CFR1 |*| 2 | R: I divorced by the end of the 1980s. My husband left to West Germany in 1985 or 1986, I don’t remember exactly. I had two little children, 3 and 8 years old and I didn’t want to leave, but still, my husband thought that the rest of the family would join him. (...) I thought that I would be better not to live all my life with my husband, because he often proved to be unreliable and weak; he wasn’t a strong nature upon whom someone can rely and I hoped I would be able to make enough money to live on here. Which I managed to do. |*| 3 | (...) |*| 4 | R: I couldn’t really tell whether the fact he flew from the communist regime was really because of his weakness, but I believe that in any case, it surely had something to do with his character. For sure, it was also due to his kind of incapacity to cope (with reality). He was an architect and he started to work on his own already under communism, because he wasn’t able to accept any sort of rules, of framework, so I think that*| *|  this effort to flee from everything can also be read in the fact that now that he has a new family, he spend more time here (in the Czech Republic) than there (in Germany). |*| 5 | (...) |*| 6 | R: I never left my sons to the kindergarten. It was only for children under 3. I have always stayed at home with them, at least until they were 3. It was also a way to escape from my working environment, in the communist radio and as for the infant school, it was always*| *|  you had to look for it, to insist a bit but at the end, you always found a place. |*| 7 | (...) |*| 8 | R: (...) (After 1989) It was much easier for me. But that wasn’t because of the fall of the former regime. The school was much friendlier to me, because they use to make clear to my sons, that they were the children of an*| é*| migr*| é*| , whereas it was much easier from this point of view (after the fall of the regime). But in practical terms, nothing changed. |*| 9 | (...) |*| 10 | R: My two sons studied at university, the older one even completed two academic courses, and I could make it till my retirement. |
